Level,Unit,No. ,Word,POS,Chinese Meaning
6,4,21,sponsor,n.,發起者;主辦者
6,4,22,transcript,n.,抄本;謄本;成績報告單
6,4,23,vocal,n.,母音;濁音;聲樂作品
6,5,1,literal,adj.,照字面的;原義的;如實的
6,5,2,profound,adj.,深刻的;深度的
6,5,3,successive,adj.,連續的;後繼的;繼承的
6,5,4,unanimous,adj.,全體一致的
6,5,5,autograph,v.,親筆簽名於
6,5,6,bombard,v.,砲擊;不斷攻擊;連續提出問題
6,5,7,certify,v.,證明;保證;發證書(或執照等)
6,5,8,evolve,v.,使逐步形成;發展; 進化; 演化
6,5,9,mold,v.,鑄造;塑造;發霉 (美式拼寫)
6,5,10,conceit,n.,自滿;自負
6,5,11,congressman,n.,美國眾議院議員
6,5,12,coordinate,n.,同等的人(或物; 座標)
6,5,13,cruise,n.,巡航;航遊;巡邏
6,5,14,diagnosis,n.,診斷;診斷書;調查分析
6,5,15,dictator,n.,獨裁者
6,5,16,inference,n.,推論;推斷
6,5,17,liner,n.,班輪;眼線筆
6,5,18,nurture,n.,營養物;養育;培育
6,5,19,precision,n.,精確(性);準確(性);清晰(性)
6,5,20,sector,n.,扇形;扇形面部分;部門
6,5,21,throb,n.,跳動;悸動;抽動;抽痛
6,5,22,upbringing,n.,養育;教養
6,5,23,utmost,n.,極限;極度;最大可能
6,5,24,vanilla,n.,香草精
6,6,1,dental,adj.,牙齒的;牙科的
6,6,2,incidental,adj.,易發生的;附帶的
6,6,3,lush,adj.,蒼翠繁茂的;豐富的
6,6,4,mute,adj.,沈默的;啞的
6,6,5,authorize,v.,授權給;批准 (美式拼寫)
6,6,6,derive,v.,取得;衍生出
6,6,7,enhance,v.,提高;增加
6,6,8,flare,v.,閃耀;(搖曳不定地)燃燒;閃亮
6,6,9,illuminate,v.,照亮;用燈裝飾;啟發
6,6,10,inventory,v.,把...登入目錄;盤存
6,6,11,phase,v.,使定相;使同步;分階段實行
6,6,12,refine,v.,提煉;精鍊
6,6,13,rein,v.,(用韁繩)勒住;駕馭;控制
6,6,14,sponsor,v.,發起;主辦;倡議;贊助
6,6,15,stunt,v.,表演絕技;妨礙; 阻礙生長
6,6,16,undermine,v.,侵蝕...的基礎;暗中破壞
6,6,17,uphold,v.,舉起;支撐;維護
6,6,18,vend,v.,出售;販賣
6,6,19,outright,adv.,全部地;無保留地;公然
6,6,20,anecdote,n.,軼事;祕史
6,6,21,antibody,n.,抗體
6,6,22,assessment,n.,估價;評價
6,6,23,corpse,n.,屍體;殘骸
6,6,24,discharge,n.,卸貨;發射;排出;釋放;解雇
6,6,25,fragment,n.,碎片;斷片
6,6,26,intersection,n.,交叉點;十字路口
6,6,27,mechanism,n.,機械裝置;機械作用;結構
6,6,28,migration,n.,遷移;遷徙;移民群
6,6,29,narrative,n.,記敘文;故事;敘述
6,6,30,originality,n.,創造力;獨創性;創見;創舉
6,6,31,outing,n.,遠足;郊遊
6,6,32,poacher,n.,煮蛋用的鍋;蒸鍋;偷獵者
6,6,33,rebellion,n.,反叛;反抗
6,6,34,recession,n.,衰退
6,6,35,riot,n.,暴亂;騷亂;狂歡
6,6,36,starvation,n.,飢餓;挨餓
6,6,37,vendor,n.,小販
6,7,1,analytical,adj.,分析的
6,7,2,feasible,adj.,可行的;可能的
6,7,3,tranquil,adj.,平靜的;安靜的;安寧的
6,7,4,ultimate,adj.,最後的;最終的
6,7,5,accord,v.,(與...)一致;調解
6,7,6,exert,v.,用(力);施加
6,7,7,exploit,v.,開發;開採;開拓; 剝削;壓榨;利用
6,7,8,manipulate,v.,操作;運用;操縱;對...做手腳
6,7,9,preside,v.,主持;管轄
6,7,10,presume,v.,假定;認為;擅自(做)
6,7,11,throb,v.,(心臟;脈搏等)跳動;抽動;抽痛
6,7,12,undergo,v.,經歷;接受(治療)
6,7,13,thereafter,adv.,之後;以後
6,7,14,accordance,n.,一致;和諧;符合
6,7,15,carol,n.,(耶誕)頌歌;讚美詩
6,7,16,consumption,n.,消耗;用盡;消耗量
6,7,17,daffodil,n.,黃水仙花;淡黃色
6,7,18,ebb,n.,退潮;衰退
6,7,19,exploration,n.,勘查;探測
6,7,20,flare,n.,閃耀的火光;閃光信號;照明彈
6,7,21,hazard,n.,危險;危害物
6,7,22,material,n.,材料;原料
6,7,23,peninsula,n.,半島
6,7,24,projection,n.,規劃;投影;投射;預測
6,7,25,shilling,n.,先令
6,7,26,starch,n.,澱粉
6,7,27,transaction,n.,辦理;處置;執行;交易
6,8,1,delinquent,adj.,怠忽職守的;拖欠的;犯法的
6,8,2,sentimental,adj.,情深的;情感;多愁善感的
6,8,3,simultaneous,adj.,同時發生的;同步的
6,8,4,triumphant,adj.,勝利的;得意洋洋的
6,8,5,administrate,v.,管理;支配
6,8,6,irritate,v.,使惱怒;使煩躁
6,8,7,recruit,v.,徵募;雇用;補充
6,8,8,specialize,v.,專攻;專門從事 (美式拼寫)
6,8,9,sprawl,v.,伸開四肢躺(或爬);蔓生
6,8,10,utilize,v.,利用 (美式拼寫)
6,8,11,xerox,v.,複印
6,8,12,abuse,n.,濫用;虐待
6,8,13,brute,n.,畜生;殘暴的人
6,8,14,buckle,n.,帶釦;搭鉤
6,8,15,conservation,n.,保存;(對自然資源的)保護
6,8,16,dome,n.,圓屋頂;穹窿;半球形物
6,8,17,enhancement,n.,提高;增加
6,8,18,equivalent,n.,相等物;等價物
6,8,19,genetics,n.,遺傳學
6,8,20,grill,n.,烤架;燒烤的肉類食物
6,8,21,integrity,n.,正直;廉正;健全
6,8,22,momentum,n.,動量;氣勢;動力
6,8,23,monotony,n.,單調;千篇一律
6,8,24,mute,n.,啞巴;弱音器
6,8,25,predecessor,n.,前任;祖先
6,8,26,sewer,n.,污水管;下水道
6,8,27,sovereignty,n.,統治權;主權;主權國家
6,9,1,abnormal,adj.,不正常的
6,9,2,suburban,adj.,郊區的;近郊的
6,9,3,contradict,v.,否定(陳述等);反駁;與...矛盾
6,9,4,infer,v.,推斷;推論
6,9,5,smother,v.,使窒息;悶住(火);扼殺
6,9,6,core,n.,果核;精髓;要義
6,9,7,endurance,n.,忍耐;耐久力
6,9,8,enlightenment,n.,啟蒙;教化;開明
6,9,9,flutter,n.,振翼;飄動;(心臟等的)撲動
6,9,10,harassment,n.,騷擾
6,9,11,highlight,n.,強光(效果);最精彩的部分
6,9,12,nuisance,n.,討厭的人(或事物);騷擾行為
6,9,13,prediction,n.,預言;預報
6,9,14,ransom,n.,贖金
6,9,15,stationery,n.,文具
6,9,16,temperament,n.,氣質;性情
6,9,17,utensil,n.,器皿;用具
6,9,18,verge,n.,邊沿;邊緣
6,10,1,biological,adj.,生物的;生物學的
6,10,2,epidemic,adj.,流行性的;傳染的;極為流行的
6,10,3,infectious,adj.,傳染的;有感染力的
6,10,4,legislative,adj.,立法的;有立法權的
6,10,5,obscure,adj.,暗的;模糊的;偏僻的;微賤的
6,10,6,pedestrian,adj.,徒步的;行人的
6,10,7,recreational,adj.,消遣的;娛樂的;休養的
6,10,8,resolute,adj.,堅決的;不屈不撓的
6,10,9,betray,v.,背叛;出賣
6,10,10,outnumber,v.,數量上超過
6,10,11,upgrade,v.,上坡; 使升級
6,10,12,accommodation,n.,適應;方便設施;住處
6,10,13,bondage,n.,奴隸身分;奴役;束縛
6,10,14,caffeine,n.,咖啡因
6,10,15,enclosure,n.,封入;圈地;圍牆;附件
6,10,16,negotiation,n.,談判;協商
6,10,17,posture,n.,姿勢;姿態
6,10,18,prose,n.,散文;平凡
6,10,19,restoration,n.,恢復;復辟;修復;重建;歸還
6,10,20,sanction,n.,國際制裁
6,10,21,symmetry,n.,對稱(性)
6,10,22,threshold,n.,門檻;開端;起點
6,10,23,urine,n.,尿
6,11,1,comparable,adj.,可比較的;比得上的
6,11,2,compatible,adj.,能共處的;可並立的;相容的
6,11,3,legendary,adj.,傳說的;傳奇的
6,11,4,lengthy,adj.,長的;冗長的;囉唆的
6,11,5,presidential,adj.,總統的;總統選舉的
6,11,6,serene,adj.,安詳的;寧靜的
6,11,7,accommodate,v.,能容納;能提供...膳宿;給...方便
6,11,8,crumble,v.,粉碎;崩潰;(希望等)破滅
6,11,9,freak,v.,使瘋狂;使反常
6,11,10,originate,v.,發源;來自
6,11,11,signify,v.,表示...的意思;意味著
6,11,12,starch,v.,給(衣服等)上澱粉漿
6,11,13,wrench,v.,猛扭;攫取;使痛苦
6,11,14,sheer,adv.,全然;十足地;陡峭地
6,11,15,Antarctic,n.,南極區
6,11,16,compensation,n.,補償;賠償;報酬
6,11,17,dismay,n.,驚慌;沮喪
6,11,18,generator,n.,發電機;產生器
6,11,19,habitat,n.,棲地
6,11,20,hunch,n.,預感;隆肉;肉峰
6,11,21,installment,n.,分期付款;安置
6,11,22,intruder,n.,侵入者;闖入者
6,11,23,recipient,n.,接受者
6,11,24,relay,n.,轉達;轉播;接力賽跑
6,11,25,revelation,n.,揭示;顯示;天啟
6,11,26,slavery,n.,奴隸身分;奴役
6,11,27,tornado,n.,龍捲風
6,11,28,tuberculosis,n.,結核病 (簡寫 TB)
6,11,29,uranium,n.,鈾
6,12,1,applicable,adj.,合用的;可實施的
6,12,2,coherent,adj.,一致的;條理清楚的;連貫的
6,12,3,eloquent,adj.,雄辯的;口才流利的
6,12,4,valid,adj.,有根據的;有效的
6,12,5,oppress,v.,壓迫;壓制
6,12,6,overturn,v.,使翻轉;翻倒;推翻
6,12,7,propel,v.,推進;推動;驅策
6,12,8,rehearse,v.,排練;排演
6,12,9,render,v.,使得;使成為;提供
6,12,10,visualize,v.,使顯現;使形象化 (美式拼寫)
6,12,11,addiction,n.,沈溺;上癮
6,12,12,artery,n.,動脈;要道
6,12,13,fling,n.,扔;擲;(手;腳等的)揮動; 一時的放縱
6,12,14,integration,n.,整合;積分
6,12,15,intervention,n.,介入;干預;調停
6,12,16,outrage,n.,暴行;不法行為;凌辱;義憤
6,12,17,prowl,n.,四處覓食;徘徊
6,12,18,salvation,n.,拯救;救星;救世
6,12,19,serenity,n.,晴朗;平靜;沈著
6,12,20,suspense,n.,掛慮;懸疑;暫時停止
6,12,21,veterinarian,n.,獸醫 (=vet)
6,13,1,gloomy,adj.,陰暗的;憂鬱的
6,13,2,vocal,adj.,聲音的;用言語表達的
6,13,3,boycott,v.,聯合抵制
6,13,4,confer,v.,授予(學位等);給予;協商
6,13,5,flicker,v.,閃爍;搖曳;忽隱忽現
6,13,6,flutter,v.,振翼;飄動;(心臟等)不規則跳動
6,13,7,ridicule,v.,嘲笑;戲弄
6,13,8,snare,v.,(用陷阱等)捕捉;誘...入圈套
6,13,9,wrestle,v.,與...摔角;與...搏鬥
6,13,10,beverage,n.,飲料
6,13,11,biochemistry,n.,生物化學
6,13,12,catastrophe,n.,大災難;慘敗
6,13,13,contradiction,n.,矛盾;否認;反駁
6,13,14,federation,n.,聯邦政府;聯邦制度;聯盟
6,13,15,imprisonment,n.,監禁;限止
6,13,16,irony,n.,反語;諷刺;出乎意料的結果
6,13,17,lava,n.,熔岩;火山岩
6,13,18,limousine,n.,大轎車 (=limo)
6,13,19,neutral,n.,中立者;中立國;空檔
6,13,20,pact,n.,契約;協定
6,13,21,plight,n.,境況;困境
6,13,22,transistor,n.,電晶體
6,14,1,dispensable,adj.,非必要的;可分配的
6,14,2,drastic,adj.,激烈的;極端的
6,14,3,equivalent,adj.,相等的;相同的
6,14,4,reflective,adj.,反射的;沈思的;反映的
6,14,5,decline,v.,下降;下跌;衰退;婉拒;謝絕
6,14,6,emigrate,v.,移居外國(或外地)
6,14,7,foster,v.,養育;培養;促進
6,14,8,ransom,v.,贖回;向...勒索贖金
6,14,9,socialize,v.,交際;社會主義化 (美式拼寫)
6,14,10,stabilize,v.,使穩定;使穩固 (美式拼寫)
6,14,11,stimulate,v.,刺激;激勵;使興奮;促使
6,14,12,surpass,v.,勝過;大於;多於
6,14,13,smack,adv.,猛然地;砰然作聲地;不偏不倚地
6,14,14,accusation,n.,指控;指責
6,14,15,administration,n.,管理;經營;管理部門
6,14,16,alcoholic,n.,酒鬼
6,14,17,bout,n.,(拳擊等)比賽;較量;(疾病等)發作
6,14,18,breakthrough,n.,突圍;突破;突破性進展
6,14,19,cavalry,n.,騎兵;騎兵部隊
6,14,20,chuckle,n.,咯咯聲;輕笑聲
6,14,21,confrontation,n.,對抗
6,14,22,realization,n.,領悟;體現(美式拼寫)
6,14,23,revenue,n.,(國家的)歲入;稅收
6,14,24,ritual,n.,儀式;典禮;老規矩
6,14,25,signature,n.,簽名;簽署
6,14,26,steamer,n.,汽船;蒸鍋;蒸籠
6,14,27,stimulus,n.,刺激;刺激品;興奮劑
6,14,28,wardrobe,n.,衣櫃;(個人的)全部服裝
6,15,1,disciplinary,adj.,訓練的;紀律的;懲戒的
6,15,2,disgraceful,adj.,不名譽的;可恥的
6,15,3,finite,adj.,有限的
6,15,4,honorary,adj.,(學位等)名譽上的;名譽職位的
6,15,5,inherent,adj.,固有的;與生俱來的
6,15,6,lyric,adj.,抒情的;適於歌唱的
6,15,7,rational,adj.,理性的;明事理的;合理的
6,15,8,renowned,adj.,有名的;有聲譽的
6,15,9,accelerate,v.,加快;增長
6,15,10,affirm,v.,斷言;申明;堅稱
6,15,11,sneer,v.,輕蔑地笑;譏諷
6,15,12,symbolize,v.,象徵;標誌 (美式拼寫)
6,15,13,aborigine,n.,土著居民
6,15,14,boycott,n.,聯合抵制
6,15,15,bureaucracy,n.,官僚政治;(總稱)官僚
6,15,16,clone,n.,無性繁殖系;複製品
6,15,17,columnist,n.,專欄作家
6,15,18,consultation,n.,諮詢;商議
6,15,19,disturbance,n.,擾亂;打擾
6,15,20,glisten,n.,閃耀;閃光
6,15,21,merchandise,n.,商品;貨物
6,15,22,racism,n.,種族主義;種族歧視
6,15,23,regime,n.,政體;政權
6,15,24,trek,n.,(長途而辛苦的)旅行或移居
6,15,25,trophy,n.,戰利品;獎品
6,15,26,vaccine,n.,疫苗
6,15,27,veteran,n.,老兵 (=vet)
6,15,28,zeal,n.,熱心;熱誠
6,16,1,eligible,adj.,有資格當選的;合格的
6,16,2,persistent,adj.,堅持不懈的;固執的;持續的
6,16,3,theoretical,adj.,理論的;非應用的;假設的
6,16,4,allocate,v.,分派;分配
6,16,5,chuckle,v.,咯咯地笑;暗自發笑
6,16,6,deprive,v.,剝奪
6,16,7,embark,v.,上船(或飛機等);從事
6,16,8,meditate,v.,沈思;深思熟慮
6,16,9,persevere,v.,堅持不懈;不屈不撓
6,16,10,trigger,v.,扣扳機開(槍);發射;觸發
6,16,11,anchorwoman,n.,女主播
6,16,12,deputy,n.,代表;代理人;副職;副手
6,16,13,exploit,n.,功績;功勳;英勇的行為
6,16,14,flicker,n.,閃爍;忽隱忽現
6,16,15,friction,n.,摩擦;不和;爭執
6,16,16,outlook,n.,觀點;展望;風光;瞭望
6,16,17,validity,n.,確實;有效性
6,17,1,affectionate,adj.,充滿深情的;溫柔親切的
6,17,2,dubious,adj.,半信半疑的;含糊的
6,17,3,emphatic,adj.,強調的;著重的
6,17,4,fluid,adj.,流動的;液體的;流暢的
6,17,5,monotonous,adj.,單調的;無變化的
6,17,6,quarrelsome,adj.,喜歡爭吵的
6,17,7,truant,adj.,逃學的;玩忽職守的
6,17,8,disapprove,v.,不贊成;不同意
6,17,9,drizzle,v.,下毛毛雨
6,17,10,hospitalize,v.,住院治療 (美式拼寫)
6,17,11,narrate,v.,講(故事);敘述;作旁白
6,17,12,spike,v.,用大釘釘牢;用尖物刺穿; 急速增長
6,17,13,hereafter,adv.,此後;在來世
6,17,14,aggression,n.,侵略;侵犯行為
6,17,15,cholesterol,n.,膽固醇
6,17,16,congresswoman,n.,國會女議員;女眾議員
6,17,17,corruption,n.,墮落;腐化;貪污;賄賂
6,17,18,cramp,n.,抽筋;夾鉗;束縛
6,17,19,evolution,n.,發展;進展
6,17,20,hurdle,n.,跳欄;跨欄賽跑;障礙
6,17,21,malaria,n.,瘧疾
6,17,22,narrator,n.,解說員;敘述者
6,17,23,prestige,n.,名望;聲望
6,17,24,stability,n.,穩定;穩定性;安定
6,17,25,trigger,n.,(槍砲的)扳機;觸發器; 誘因
6,18,1,arctic,adj.,北極的;北極區的
6,18,2,comparative,adj.,比較的;相對的
6,18,3,crooked,adj.,彎曲的;欺詐的;不正派的
6,18,4,edible,adj.,可食的;食用的
6,18,5,legitimate,adj.,合法的;合法婚姻所生的;合理的
6,18,6,melancholy,adj.,憂鬱的;令人沮喪的
6,18,7,picturesque,adj.,圖畫般的;美麗的
6,18,8,prone,adj.,有...傾向的;俯伏的
6,18,9,redundant,adj.,多餘的;過剩的
6,18,10,shrewd,adj.,精明的;狡猾的;機靈的
6,18,11,administer,v.,管理;給予;執行
6,18,12,differentiate,v.,構成差別;區分
6,18,13,disclose,v.,使露出;揭發;透露
6,18,14,hazard,v.,冒險作出
6,18,15,intervene,v.,介入;干預;調停
6,18,16,transit,v.,通過;運送過
6,18,17,undertake,v.,著手做;進行
6,18,18,captivity,n.,囚禁;束縛
6,18,19,galaxy,n.,星系
6,18,20,graph,n.,(曲線)圖;圖表
6,18,21,pitcher,n.,大水罐;一壺的量;投手
6,18,22,query,n.,質問;詢問
6,18,23,royalty,n.,(總稱)皇族或王族;王位;專利權稅
6,18,24,setback,n.,挫折;倒退
6,18,25,slash,n.,猛砍;亂砍;大幅度削減; 斜槓
6,18,26,spectrum,n.,光譜;頻譜
6,18,27,surplus,n.,過剩;剩餘物;盈餘
6,19,1,approximate,adj.,近似的;大概的
6,19,2,attendant,adj.,出席的;伴隨的;侍候的
6,19,3,genetic,adj.,基因的;遺傳(學)的
6,19,4,inevitable,adj.,不可避免的
6,19,5,miniature,adj.,小型的;小規模的
6,19,6,mischievous,adj.,惡作劇的;淘氣的
6,19,7,neutral,adj.,中立的;中立國的;空檔的
6,19,8,ruby,adj.n.,紅寶石(色的)
6,19,9,sophisticated,adj.,老於世故的;精通的;精密的
6,19,10,assess,v.,估價;評價
6,19,11,conform,v.,遵照;符合;使一致
6,19,12,dissolve,v.,分解;使融化
6,19,13,evacuate,v.,撤離;避難;疏散
6,19,14,lounge,v.,(懶洋洋地)倚靠;閒蕩
6,19,15,mellow,v.,使成熟;使圓熟
6,19,16,retail,v.,以零售方式;以零售價格
6,19,17,analects,n.,文選;論集
6,19,18,criterion,n.,(判斷批評的)標準;尺度
6,19,19,deficiency,n.,不足;缺陷;缺點
6,19,20,ecology,n.,生態學;生態
6,19,21,lament,n.,悲痛之情;哀悼;悼詞
6,19,22,newscaster,n.,新聞廣播員
6,19,23,offspring,n.,子女;子孫;後代
6,19,24,rehearsal,n.,排練;試演;練習
6,19,25,serving,n.,服務;侍候;(食物飲料等)一份
6,19,26,smack,n.,滋味;少許;掌摑;咂嘴(聲);響吻
6,19,27,specialty,n.,專業;專長
6,19,28,sphere,n.,球;球體;球形
6,19,29,synonym,n.,同義字;同物異名
6,20,1,fireproof,adj.,防火的;耐火的
6,20,2,optional,adj.,隨意的;非必須的
6,20,3,photographic,adj.,攝影(術)的;攝影用的
6,20,4,premature,adj.,過早的;草率的;早產的
6,20,5,supersonic,adj.,超音波的;超音速的
6,20,6,utmost,adj.,最大的;最遠的;極度的
6,20,7,abuse,v.,濫用;虐待
6,20,8,animate,v.,賦予生命;繪製(卡通影片)
6,20,9,blunder,v.,犯大錯;出漏子
6,20,10,cultivate,v.,栽培(作物等);養殖(魚等);培育
6,20,11,deter,v.,嚇住;使斷念
6,20,12,dismantle,v.,去掉覆蓋物;拆除
6,20,13,mute,v.,消除(聲音);減輕(聲音)
6,20,14,nurture,v.,養育;培育
6,20,15,span,v.,跨越;在...架橋
6,20,16,unlock,v.,開鎖;開啟
6,20,17,likewise,adv.,同樣地;也;又
6,20,18,autograph,n.,(尤指名人的)親筆簽名
6,20,19,daybreak,n.,黎明;破曉
6,20,20,disability,n.,無能;殘障
6,20,21,hostility,n.,敵意;敵視;戰爭行動
6,20,22,massacre,n.v.,大屠殺;慘敗
6,20,23,preliminary,n.,初步;初試;預賽
6,20,24,slang,n.,俚語
6,20,25,sociology,n.,社會學
6,21,1,premier,adj.,首位的;最早的
6,21,2,rash,adj.,輕率的;急躁的
6,21,3,textile,adj.,紡織的
6,21,4,compile,v.,匯編;收集(資料等);編譯(程式)
6,21,5,facilitate,v.,使容易;促進;幫助
6,21,6,fragment,v.,使成碎片
6,21,7,merchandise,v.,買賣;經營
6,21,8,alliance,n.,結盟;聯盟
6,21,9,capsule,n.,小盒;膠囊;太空艙
6,21,10,collector,n.,收集者;收藏家
6,21,11,complement,n.,補充物;補足物
6,21,12,consensus,n.,一致;合意;輿論
6,21,13,discrimination,n.,歧視;辨別力
6,21,14,disposal,n.,處理;(自由)處置權
6,21,15,disregard,n.,漠視
6,21,16,diversity,n.,差異;多樣性
6,21,17,eccentric,n.,古怪的人
6,21,18,literate,n.,能讀寫的人
6,21,19,manuscript,n.,手稿;打字稿;原稿
6,21,20,outlet,n.,出口;出路;商店
6,21,21,rental,n.,租金;租賃;出租
6,21,22,spectacular,n.,奇觀;壯觀
6,21,23,warranty,n.,保證書;保單
6,22,1,crucial,adj.,決定性的;重要的
6,22,2,editorial,adj.,社論的
6,22,3,commence,v.,開始;著手;得學位
6,22,4,diagnose,v.,診斷
6,22,5,extract,v.,取出;抽出;提煉;摘錄
6,22,6,pension,v.,發給...退休金(或養老金等); 准許退休
6,22,7,prohibit,v.,禁止
6,22,8,sequence,v.,排序
6,22,9,shed,v.,流出;毛髮等脫落;蛻(殼等)
6,22,10,trek,v.,艱苦跋涉或移居
6,22,11,accessory,n.,附件;配件;從犯
6,22,12,assumption,n.,假設;擔任
6,22,13,hygiene,n.,衛生;衛生學;保健法
6,22,14,ingenuity,n.,心靈手巧;獨創性;足智多謀
6,22,15,layout,n.,設計;佈局;版面設計
6,22,16,lunatic,n.,瘋子;瘋傻的人
6,22,17,lure,n.,誘惑物;魅力;誘餌
6,22,18,pesticide,n.,殺蟲劑
6,22,19,purity,n.,純淨;清潔;純潔
6,22,20,simplicity,n.,簡單;單純
6,22,21,solitude,n.,孤獨;隱居
6,22,22,spiral,n.,螺旋(形);盤旋
6,22,23,staple,n.,U形釘;釘書針;日常必需品; 主食
6,22,24,subordinate,n.,部下;下級職員
6,22,25,transmission,n.,傳送;傳染;傳播;變速器;播送
6,23,1,absentminded,adj.,心不在焉的;健忘的
6,23,2,antarctic,adj.,南極的;南極區的
6,23,3,blunt,adj.,鈍的;遲鈍的;直率的
6,23,4,brisk,adj.,輕快的;興旺的;寒冷而清新的
6,23,5,foster,adj.,收養的
6,23,6,inclusive,adj.,包含的;包括在內的
6,23,7,versatile,adj.,多才多藝的;多功能的
6,23,8,vicious,adj.,惡意的;惡毒的
6,23,9,vulgar,adj.,粗俗的;下流的
6,23,10,abbreviate,v.,縮寫
6,23,11,diversify,v.,使多樣化
